data,precipitacao_mean,pressao_atm_mean,temperatura_ar_mean,umidade_rel_mean,faixa_temperatura,pm10_mean,so2_mean,no2_mean,o3_mean,co_mean,IQAr,qualidade_do_ar,volume_internacoes,volume_mortes
2024-09-06,0.0,1011.78,14.66,72.04,Frio (<15°C),20.88,7.11,9.03,24.76,,19.0,Boa,0,0
2024-09-07,0.0,1008.27,17.12,81.17,Ameno (15-22°C),42.07,8.39,8.85,24.73,,37.0,Boa,0,0
2024-09-08,0.0,1011.74,16.77,90.42,Ameno (15-22°C),24.84,7.44,9.35,25.94,,22.0,Boa,0,0
2024-09-09,0.0,1008.94,21.1,81.54,Ameno (15-22°C),25.93,7.7,9.33,27.23,,23.0,Boa,0,0
2024-09-10,0.0,1003.26,22.63,77.0,Quente (22-28°C),55.73,8.17,9.2,26.7,,48.0,Moderada,0,0
2024-09-11,0.0,1003.28,20.86,78.79,Ameno (15-22°C),57.04,8.4,8.72,26.88,,49.0,Moderada,0,0
2024-09-12,0.08,1008.8,17.15,91.54,Ameno (15-22°C),16.61,7.07,8.55,25.93,,15.0,Boa,7,1
2024-09-13,1.08,1005.15,18.54,91.96,Ameno (15-22°C),27.89,7.51,8.13,23.98,,25.0,Boa,2,1
2024-09-14,0.03,1011.67,17.35,84.96,Ameno (15-22°C),15.25,7.14,8.47,25.6,,13.0,Boa,4,1
2024-09-15,0.0,1018.11,15.06,79.04,Ameno (15-22°C),21.16,6.96,8.39,25.03,,19.0,Boa,8,1
2024-09-16,0.0,1018.1,17.44,80.96,Ameno (15-22°C),14.64,6.79,8.09,25.31,,13.0,Boa,0,0
2024-09-17,0.0,1016.49,17.95,76.25,Ameno (15-22°C),14.0,6.96,8.51,25.82,,12.0,Boa,11,2
2024-09-18,0.0,1011.88,19.74,66.92,Ameno (15-22°C),18.56,6.97,8.6,26.2,,17.0,Boa,0,0
2024-09-19,0.0,1005.48,21.48,70.96,Ameno (15-22°C),34.71,7.49,8.63,25.14,,31.0,Boa,0,0
2024-09-20,1.36,1005.68,20.46,82.79,Ameno (15-22°C),27.22,7.87,8.55,26.95,1.97,24.0,Boa,0,0
2024-09-21,0.03,1009.13,20.56,84.42,Ameno (15-22°C),8.86,7.45,8.58,27.32,0.26,13.0,Boa,0,0
2024-09-22,0.0,1004.45,22.97,77.29,Quente (22-28°C),6.88,7.8,8.06,27.46,0.65,12.0,Boa,0,0
2024-09-23,0.0,1005.36,22.27,79.88,Quente (22-28°C),31.99,8.27,7.52,28.29,0.69,28.0,Boa,4,1
2024-09-24,1.3,1005.67,21.01,85.33,Ameno (15-22°C),,,,,,12.0,Boa,0,0
2024-09-25,1.38,1005.21,20.23,92.42,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-09-26,2.1,1007.29,18.63,95.29,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-09-27,0.28,1011.89,18.64,82.67,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-09-28,0.01,1012.92,18.9,75.38,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-09-29,0.0,1010.01,21.52,69.17,Ameno (15-22°C),,,,,,,Sem Dados,2,1
2024-09-30,0.0,1003.23,24.3,60.5,Quente (22-28°C),,,,,,,Sem Dados,0,0
2024-10-01,1.49,1002.36,21.6,81.52,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-02,0.01,1007.4,18.51,79.67,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-03,0.0,1017.03,15.66,65.25,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-04,0.0,1017.14,16.74,71.0,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-05,0.0,1013.16,19.36,68.46,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-06,0.0,1011.88,19.6,76.92,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-07,0.05,1008.54,19.55,82.88,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-08,0.16,1007.76,19.29,91.29,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-09,0.08,1012.98,18.17,85.33,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-10,0.03,1008.86,18.48,84.92,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-11,0.16,1001.4,21.31,82.42,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-12,0.0,1010.98,19.91,73.38,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-13,0.0,1016.68,19.85,76.58,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-14,0.0,1014.87,21.91,71.25,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-15,0.32,1009.61,19.48,85.88,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-16,0.0,1009.28,20.09,80.08,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-17,0.0,1009.39,19.87,70.75,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-18,0.0,1010.32,18.41,79.38,Ameno (15-22°C),,,,,,,Sem Dados,6,1
2024-10-19,0.02,1010.02,20.19,79.29,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-20,0.0,1008.48,21.62,72.54,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2024-10-21,0.0,1009.22,25.3,65.83,Quente (22-28°C),,,,,,,Sem Dados,0,0
2024-10-22,0.0,1008.75,26.9,65.67,Quente (22-28°C),,,,,,,Sem Dados,0,0
2024-10-23,0.03,1004.84,23.62,79.62,Quente (22-28°C),22.56,7.95,8.06,26.72,,20.0,Boa,0,0
2024-10-24,0.24,993.26,23.86,80.75,Quente (22-28°C),21.95,8.1,8.01,25.94,,20.0,Boa,0,0
2024-10-25,0.04,998.68,22.02,70.67,Quente (22-28°C),7.02,8.15,8.82,25.67,,11.0,Boa,0,0
2024-10-26,0.02,1010.09,18.08,63.62,Ameno (15-22°C),12.74,8.02,8.89,25.78,,12.0,Boa,0,0
2024-10-27,0.0,1015.1,18.62,55.96,Ameno (15-22°C),16.47,7.81,8.91,24.77,,14.0,Boa,3,1
2024-10-28,0.0,1011.57,21.17,68.96,Ameno (15-22°C),20.82,7.9,8.95,25.23,,19.0,Boa,7,1
2024-10-29,0.0,1010.43,22.64,78.08,Quente (22-28°C),27.66,8.1,9.1,25.92,,25.0,Boa,0,0
2024-10-30,0.0,1010.02,23.38,76.38,Quente (22-28°C),16.58,7.72,8.74,25.13,,15.0,Boa,3,1
2024-10-31,0.0,1007.73,24.26,69.29,Quente (22-28°C),21.41,7.83,8.93,25.4,,19.0,Boa,0,0
2024-11-01,0.0,1006.28,24.62,65.83,Quente (22-28°C),27.6,7.86,8.89,25.09,,25.0,Boa,0,0
2024-11-02,0.0,1006.16,25.22,70.5,Quente (22-28°C),26.86,8.27,8.73,25.32,,24.0,Boa,0,0
2024-11-03,0.02,1007.64,25.67,75.17,Quente (22-28°C),31.85,8.03,9.1,25.57,,28.0,Boa,0,0
2024-11-04,0.0,1006.17,25.26,74.92,Quente (22-28°C),16.62,7.74,8.88,24.79,,15.0,Boa,0,0
2024-11-05,0.0,1008.05,24.9,78.83,Quente (22-28°C),16.36,7.83,8.79,25.06,,14.0,Boa,0,0
2024-11-06,0.02,1006.57,23.76,84.58,Quente (22-28°C),12.72,7.78,8.83,25.14,,12.0,Boa,0,0
2024-11-07,0.7,1002.38,23.28,85.92,Quente (22-28°C),15.68,7.88,9.04,24.44,,14.0,Boa,4,1
2024-11-08,0.22,1007.02,19.99,77.5,Ameno (15-22°C),11.08,7.83,9.0,25.4,,10.0,Boa,0,0
2024-11-09,0.04,1009.66,19.92,69.58,Ameno (15-22°C),18.05,7.98,8.84,24.76,,16.0,Boa,0,0
2024-11-10,0.0,1006.57,21.68,65.58,Ameno (15-22°C),17.62,8.11,9.1,25.94,,16.0,Boa,0,0
2024-11-11,0.11,1002.02,23.15,72.08,Quente (22-28°C),23.69,8.49,8.78,26.3,,21.0,Boa,0,0
2024-11-12,0.06,1006.69,18.48,62.96,Ameno (15-22°C),8.42,7.88,9.13,25.94,,11.0,Boa,0,0
2024-11-13,0.0,1008.13,19.9,56.71,Ameno (15-22°C),17.52,6.38,10.06,27.02,,16.0,Boa,0,0
2024-11-14,0.0,1009.04,22.04,50.17,Quente (22-28°C),25.43,4.47,10.56,29.41,,22.0,Boa,0,0
2024-11-15,0.0,1007.91,23.31,63.33,Quente (22-28°C),23.81,5.01,8.54,29.28,,21.0,Boa,0,0
2024-11-16,0.0,1006.84,25.87,66.75,Quente (22-28°C),19.79,5.04,8.4,28.96,,18.0,Boa,0,0
2024-11-17,0.0,1004.74,28.29,62.92,Muito Quente (>28°C),20.0,5.58,7.93,29.21,,18.0,Boa,0,0
2024-11-18,0.12,1006.78,24.24,80.96,Quente (22-28°C),22.64,5.77,7.63,29.95,,20.0,Boa,4,1
2024-11-19,0.22,1010.08,20.18,85.04,Ameno (15-22°C),14.44,5.17,9.11,28.21,,12.0,Boa,0,0
2024-11-20,1.39,1011.35,17.06,89.92,Ameno (15-22°C),8.28,5.02,9.6,28.94,,12.0,Boa,0,0
2024-11-21,0.0,1012.37,20.28,78.46,Ameno (15-22°C),5.74,5.03,8.96,29.56,,12.0,Boa,0,0
2024-11-22,0.02,1011.61,19.88,81.75,Ameno (15-22°C),12.57,5.09,8.84,27.84,,12.0,Boa,0,0
2024-11-23,0.01,1011.58,21.65,73.21,Ameno (15-22°C),7.11,5.09,8.8,28.68,,12.0,Boa,1,1
2024-11-24,0.0,1009.69,23.68,68.17,Quente (22-28°C),17.07,5.13,8.79,27.98,,15.0,Boa,0,0
2024-11-25,0.0,1006.83,25.0,64.08,Quente (22-28°C),25.6,5.69,8.57,29.37,,23.0,Boa,0,0
2024-11-26,0.01,1004.16,26.48,72.25,Quente (22-28°C),33.99,5.53,8.71,29.83,,30.0,Boa,0,0
2024-11-27,0.0,1001.21,28.2,70.71,Muito Quente (>28°C),42.86,5.71,8.26,31.5,,38.0,Boa,0,0
2024-11-28,0.07,1002.66,24.49,80.46,Quente (22-28°C),35.83,5.55,8.88,28.2,,32.0,Boa,0,0
2024-11-29,0.0,1004.9,23.99,78.0,Quente (22-28°C),21.14,5.47,8.9,27.72,,19.0,Boa,0,0
2024-11-30,0.0,1008.0,23.69,72.12,Quente (22-28°C),15.72,5.48,8.79,27.52,,14.0,Boa,0,0
2024-12-01,1.67,1000.2,26.61,67.88,Quente (22-28°C),11.26,5.74,8.18,28.4,,12.0,Boa,1,1
2024-12-02,0.38,1000.34,22.64,74.75,Quente (22-28°C),20.88,5.95,7.38,28.98,,19.0,Boa,0,0
2024-12-03,0.0,1007.11,20.77,66.08,Ameno (15-22°C),22.88,5.53,9.06,27.55,,20.0,Boa,0,0
2024-12-04,0.0,1009.81,20.57,59.67,Ameno (15-22°C),18.66,5.56,9.43,27.56,,17.0,Boa,0,0
2024-12-05,0.0,1005.03,23.8,65.79,Quente (22-28°C),24.7,5.75,8.61,28.65,,22.0,Boa,0,0
2024-12-06,0.92,999.35,25.1,73.0,Quente (22-28°C),36.04,6.38,8.78,27.12,,32.0,Boa,0,0
2024-12-07,0.07,1005.07,21.57,75.12,Ameno (15-22°C),11.9,5.6,9.1,28.02,,12.0,Boa,0,0
2024-12-08,0.0,1010.78,19.3,61.17,Ameno (15-22°C),11.51,5.39,8.68,27.36,,11.0,Boa,0,0
2024-12-09,0.0,1009.54,18.75,76.71,Ameno (15-22°C),12.22,5.45,8.87,26.89,,11.0,Boa,0,0
2024-12-10,0.03,1008.4,20.16,84.29,Ameno (15-22°C),7.49,5.47,9.03,26.67,,11.0,Boa,0,0
2024-12-11,0.0,1008.96,22.17,71.88,Quente (22-28°C),8.19,5.54,8.89,27.25,,12.0,Boa,0,0
2024-12-12,0.0,1006.6,23.85,68.08,Quente (22-28°C),19.46,5.64,8.56,27.55,,17.0,Boa,4,1
2024-12-13,0.83,1002.7,24.45,73.83,Quente (22-28°C),21.34,5.68,8.88,28.14,,19.0,Boa,4,1
2024-12-14,1.35,997.99,22.92,86.25,Quente (22-28°C),22.78,5.74,8.78,27.77,,20.0,Boa,0,0
2024-12-15,0.49,996.95,20.68,80.33,Ameno (15-22°C),10.53,5.78,8.82,27.18,,11.0,Boa,0,0
2024-12-16,0.96,1004.78,20.73,84.33,Ameno (15-22°C),7.5,5.6,8.9,26.48,,11.0,Boa,0,0
2024-12-17,0.01,1011.33,21.35,75.62,Ameno (15-22°C),16.68,5.86,8.76,26.26,,15.0,Boa,0,0
2024-12-18,0.0,1009.25,22.81,72.04,Quente (22-28°C),13.3,5.73,8.78,26.96,,12.0,Boa,0,0
2024-12-19,0.74,1003.9,24.16,74.58,Quente (22-28°C),18.53,6.01,8.72,27.69,,17.0,Boa,0,0
2024-12-20,0.55,1000.97,23.83,81.17,Quente (22-28°C),11.01,5.87,8.51,28.36,,12.0,Boa,0,0
2024-12-21,0.01,1007.44,22.85,74.21,Quente (22-28°C),31.71,5.69,8.59,27.46,,28.0,Boa,0,0
2024-12-22,1.02,1011.9,19.06,78.33,Ameno (15-22°C),13.28,5.65,8.76,27.3,,12.0,Boa,2,1
2024-12-23,0.0,1011.27,20.82,67.29,Ameno (15-22°C),10.46,5.77,8.67,26.61,,11.0,Boa,0,0
2024-12-24,0.0,1006.25,23.9,68.0,Quente (22-28°C),17.8,5.95,8.42,27.93,,16.0,Boa,0,0
2024-12-25,1.0,1003.65,22.29,80.25,Quente (22-28°C),21.15,5.97,8.6,27.34,,19.0,Boa,0,0
2024-12-26,0.0,1003.76,22.7,62.25,Quente (22-28°C),9.74,5.89,8.57,27.49,,12.0,Boa,0,0
2024-12-27,0.0,1005.02,23.51,62.67,Quente (22-28°C),16.46,5.87,8.67,28.0,,14.0,Boa,0,0
2024-12-28,0.0,1008.58,23.26,71.96,Quente (22-28°C),15.8,5.74,8.59,27.66,,14.0,Boa,0,0
2024-12-29,0.0,1009.42,22.55,74.33,Quente (22-28°C),10.48,5.76,8.13,26.91,,11.0,Boa,0,0
2024-12-30,0.0,1007.32,23.31,74.12,Quente (22-28°C),7.34,5.76,8.54,26.96,,11.0,Boa,0,0
2024-12-31,0.96,1005.78,24.77,75.0,Quente (22-28°C),11.59,6.06,8.25,28.35,,12.0,Boa,0,0
